Category,Name,Phone_1,Phone_2,Phone_3,Email,Location,Area,Governorate,Country,About,Website,Rating,Views,Fax,URL,Facebook,Instagram,LinkedIn,Twitter,YouTube
construction,Abu Dhabi National Cement Factory,+971 25503766,,,,"Ground Floor,",I CAD 1,Abu Dhabi,UAE,Abu Dhabi National Cement Factory,,,2690,,https://uae.arablocal.com/business/view/abu-dhabi-national-cement-factory,,,,,
industrial,Al Haram Carton Ind LLC,+971 65334469,,,,Sharjah,Industrial Area 1,Sharjah,UAE,Al Haram Carton Ind LLC,,,6921,,https://uae.arablocal.com/business/view/al-haram-carton-ind-llc,,,,,
construction,Amar Al Khaleej Construction,+971 42869966,,,,"2, Flower of Garhoud Building, 208, Al Garhoud,",Al Garhoud,Dubai,UAE,Amar Al Khaleej Construction,,,2794,,https://uae.arablocal.com/business/view/amar-al-khaleej-construction,,,,,
construction,Galadari Trucks and Heavy Equipment Co Ltd LLC Mussafah 14 Abu Dhabi,+971 25559700,,,,"Mussafah Industrial Area,",Mussafah 14,Abu Dhabi,UAE,Galadari Trucks and Heavy Equipment Co Ltd LLC Mussafah 14 Abu Dhabi,,,2646,,https://uae.arablocal.com/business/view/galadari-trucks-and-heavy-equipment-co-ltd-llc-mussafah-14-abu-dhabi,,,,,
construction,Nafees Bastan General Trading LLC,+971 43352355,,,,"ToufiqY Building, Flat# 2, Manama Road, Ras Al Khor Industrial Area # 2,",Ras Al Khor,Dubai,UAE,Nafees Bastan General Trading LLC,,,2790,,https://uae.arablocal.com/business/view/nafees-bastan-general-trading-llc,,,,,
industrial,Pasco Paving Stones Co LLC Mussafah Abu Dhabi,+971 25591088,,,,"Mezannine Floor, Building #179, Office #M10, Mussafah (M-10),",Musaffah,Abu Dhabi,UAE,Pasco Paving Stones Co LLC Mussafah Abu Dhabi,,,5212,,https://uae.arablocal.com/business/view/pasco-paving-stones-co-llc-mussafah-abu-dhabi,,,,,
industrial,Al Kharashi Laundry Equipments,+971 42677600,,,,"Ground Floor, Al Kharashi Laundry Equipment Building, Shed # 5, Amman Street,",Al Qusais,Dubai,UAE,Al Kharashi Laundry Equipments,,,4571,,https://uae.arablocal.com/business/view/al-kharashi-laundry-equipments,,,,,
construction,Noor Al Sahara General Contracting L.L.C,+971 25591901,,,,Abu Dhabi,ICAD 3,Abu Dhabi,UAE,Noor Al Sahara General Contracting L.L.C,,,2726,,https://uae.arablocal.com/business/view/noor-al-sahara-general-contracting-l-l-c,,,,,
industrial,Pepsi-Cola International Ltd,+971 43393000,,,,"Al Quoz First,",Al Quoz,Dubai,UAE,Pepsi-Cola International Ltd,,,4840,,https://uae.arablocal.com/business/view/pepsi-cola-international-ltd,,,,,
industrial,Arabian Extrusions Factory,+971 67646152,+971 504826160,,,"Block #05, Arabian Extr Fact, Umm Al Thoube,",Emirates Modern Industrial Area,Umm Al Quwain,UAE,Arabian Extrusions Factory,http://www.arabianextrusion.com/,,3147,,https://uae.arablocal.com/business/view/arabian-extrusions-factory,,,,,
industrial,Abu Dhabi Fibre Glass Factory,+971 25511444,,,,Abu Dhabi,Mussafah Industrial Area mw 5,Abu Dhabi,UAE,Abu Dhabi Fibre Glass Factory,,,4437,,https://uae.arablocal.com/business/view/abu-dhabi-fibre-glass-factory,,,,,
industrial,Al Ain National Juice and Refreshment Company LLC,+971 37216555,,,,"Al Rwaidhat,",Sanaiya,Abu Dhabi,UAE,Al Ain National Juice and Refreshment Company LLC,,,4500,,https://uae.arablocal.com/business/view/al-ain-national-juice-and-refreshment-company-llc,,,,,
industrial,Lotus General Trading Co LLC,+971 43536862,,,,Dubai,Al Souk Al Kabeer,Dubai,UAE,Lotus General Trading Co LLC,,,3775,,https://uae.arablocal.com/business/view/lotus-general-trading-co-llc,,,,,
industrial,Al Guthmi Trading Sharjah,+971 65146999,,,,"Maliha Road,",Industrial Area 17,Sharjah,UAE,Al Guthmi Trading Sharjah,,,4195,,https://uae.arablocal.com/business/view/al-guthmi-trading-sharjah,,,,,
industrial,Golden Paper Cups Manuf. Co. L.L.C,+971 67489941,,,,"Office # 1,",New Industrial Area,Ajman,UAE,Golden Paper Cups Manuf. Co. L.L.C,,,4252,,https://uae.arablocal.com/business/view/golden-paper-cups-manuf-co-l-l-c,,,,,
industrial,Jebel Ali Carton Factory Inc,+971 48816274,,,,"Jebel Ali Port Zone,",Jebel Ali,Dubai,UAE,Jebel Ali Carton Factory Inc,,,3299,,https://uae.arablocal.com/business/view/jebel-ali-carton-factory-inc,,,,,
industrial,Al Ameer Keys and Locks Al Khalidiyah Abu Dhabi,+971 26219090,,,,"Ground Floor, Mubarak Abdulla Al Muraiki Building, Khalidiya Street,",Al Khalidiyah,Abu Dhabi,UAE,Al Ameer Keys and Locks Al Khalidiyah Abu Dhabi,,,3220,,https://uae.arablocal.com/business/view/al-ameer-keys-and-locks-al-khalidiyah-abu-dhabi,,,,,
industrial,Al Rams Scrap Co,+971 72238904,,,,Ras Al Khaimah,Al Ghubb,Ras Al Khaimah,UAE,Al Rams Scrap Co,,,3474,,https://uae.arablocal.com/business/view/al-rams-scrap-co,,,,,
industrial,Al Jallaf Carton Boxes Manufacturing LLC,+971 67490418,,,,"Industrial Area# 1,",Industrial Area# 1,Ajman,UAE,Al Jallaf Carton Boxes Manufacturing LLC,,,3077,,https://uae.arablocal.com/business/view/al-jallaf-carton-boxes-manufacturing-llc,,,,,
industrial,Al Masdar Al Awal Metal Scrap Trading LLC,+971 65344471,,,,"Industrial Area 10,",Industrial Area,Sharjah,UAE,Al Masdar Al Awal Metal Scrap Trading LLC,,,3115,,https://uae.arablocal.com/business/view/al-masdar-al-awal-metal-scrap-trading-llc,,,,,
industrial,Dayal Metal Containers Factory LLC,+971 67430611,+971 567501659,,,"Ground Floor,",New Industrial Area,Ajman,UAE,Dayal Metal Containers Factory LLC,,,3042,,https://uae.arablocal.com/business/view/dayal-metal-containers-factory-llc,,,,,
industrial,Arrow Metals and Scrap Trading LLC,+971 25575881,+971 506349984,,,"Mussafah (M-17),",Musaffah,Abu Dhabi,UAE,Arrow Metals and Scrap Trading LLC,,,2904,,https://uae.arablocal.com/business/view/arrow-metals-and-scrap-trading-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Al Ain Mineral Water Bottling Factory,+971 37686500,,,,Al Ain,Al Ain,Abu Dhabi,UAE,Al Ain Mineral Water Bottling Factory,,,4016,,https://uae.arablocal.com/business/view/al-ain-mineral-water-bottling-factory,,,,,
industrial,Al Baha Trading Est,+971 26332115,+971 506132543,,,"Ground Floor, Dana Masaoud Tower, Najda Street,",Al Danah,Abu Dhabi,UAE,Al Baha Trading Est,,,2751,,https://uae.arablocal.com/business/view/al-baha-trading-est,,,,,
dealers%2C-distributors-%26-manufacturers,Oasis Water Company Abu Dhabi,+971 25582030,,,,"Muqtaa,",Muqtaa,Abu Dhabi,UAE,Oasis Water Company Abu Dhabi,,,3625,,https://uae.arablocal.com/business/view/oasis-water-company-abu-dhabi,,,,,
industrial,Agricultural Materials Co Ltd Al Ain Abu Dhabi,+971 37641064,,,,"B F, Arab Bank Building,",Al Ain,Abu Dhabi,UAE,Agricultural Materials Co Ltd Al Ain Abu Dhabi,,,2765,,https://uae.arablocal.com/business/view/agricultural-materials-co-ltd-al-ain-abu-dhabi,,,,,
industrial,Union Chemical Factory Abu dhabi,+971 25502026,,,,"Ground Floor, ICAD Street,",I CAD 1,Abu Dhabi,UAE,Union Chemical Factory Abu dhabi,,,2999,,https://uae.arablocal.com/business/view/union-chemical-factory-abu-dhabi,,,,,
dealers%2C-distributors-%26-manufacturers,Abu Dhabi National Carpet Factory,+971 25515100,,,,"ICAD, ICAD,",Al Dabiya,Abu Dhabi,UAE,Abu Dhabi National Carpet Factory,,,3443,,https://uae.arablocal.com/business/view/abu-dhabi-national-carpet-factory,,,,,
dealers%2C-distributors-%26-manufacturers,Faza Trading Llc,+971 2944244,,,,Box No. 22700,Dubai Others,Dubai,UAE,"FAZA TRADING LLC is located in Dubai, UAE. Company is working in Beauty Products, Cosmetics, Clothing and Accessories, Shoes, Gifts, Jewellery, Imitation Jewellery, Handbags & Leather Products business activities. If you have any questions, please contact us",,,3081,,https://uae.arablocal.com/business/view/faza-trading--llc,,,,,
dealers%2C-distributors-%26-manufacturers,Noor Islam Engineering CO.LLC,+971 25575858,,,,"Mussafah,",Musaffah,Abu Dhabi,UAE,Noor Islam Engineering CO.LLC,,,2325,,https://uae.arablocal.com/business/view/noor-islam-engineering-co-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Diamond Packaging Industries LLC,+971 43881416,,,,"Al Quoz,",Al Quoz,Dubai,UAE,Diamond Packaging Industries LLC,,,3007,,https://uae.arablocal.com/business/view/diamond-packaging-industries-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Cdc Abu Dhabi L L C Couture,+971 26335584,,,,Abu Dhabi,Dubai Others,Dubai,UAE,"Cdc Abu Dhabi - L L C - Couture is located in Abu Dhabi, UAE. Company is working in Clothing and Accessories business activities. If you have any questions, please contact us",,,2522,,https://uae.arablocal.com/business/view/cdc-abu-dhabi-l-l-c-couture,,,,,
dealers%2C-distributors-%26-manufacturers,Masafi Mineral Water Co LLC Ras Al Khaimah,+971 72286030,,,,Ras Al Khaimah,Al Juwais,Ras Al Khaimah,UAE,Masafi Mineral Water Co LLC Ras Al Khaimah,,,2720,,https://uae.arablocal.com/business/view/masafi-mineral-water-co-llc-ras-al-khaimah,,,,,
dealers%2C-distributors-%26-manufacturers,Masafi Mineral Water Co LLC Abu Dhabi,+971 37825929,,,,Abu Dhabi,Zayed Port,Abu Dhabi,UAE,Masafi Mineral Water Co LLC Abu Dhabi,,,3030,,https://uae.arablocal.com/business/view/masafi-mineral-water-co-llc-abu-dhabi,,,,,
dealers%2C-distributors-%26-manufacturers,Al Mohamadi Light Industries Co LLC,+971 67431314,,,,Ajman,Ajman Industrial 1,Ajman,UAE,Al Mohamadi Light Industries Co LLC,,,2567,,https://uae.arablocal.com/business/view/al-mohamadi-light-industries-co-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Al Falaj Pure Drinking Water Co,+971 67667040,,,,Umm Al Quwain,Industrial Area,Umm Al Quwain,UAE,Al Falaj Pure Drinking Water Co,,,2702,,https://uae.arablocal.com/business/view/al-falaj-pure-drinking-water-co,,,,,
dealers%2C-distributors-%26-manufacturers,Sana Mineral Water LLC Dubai,+971 42723047,,,,Dubai,Al Murar,Dubai,UAE,Sana Mineral Water LLC Dubai,,,2356,,https://uae.arablocal.com/business/view/sana-mineral-water-llc-dubai,,,,,
dealers%2C-distributors-%26-manufacturers,Al Kawkab Sewing Machines and Accessories Trading LLC,+971 42290210,+971 505505204,,,"Ground Floor, Sheikh Ahmed Bin Juma Al Maktoum Building, Shop# 1, Naif,",Deira,Dubai,UAE,Al Kawkab Sewing Machines and Accessories Trading LLC,,,2476,,https://uae.arablocal.com/business/view/al-kawkab-sewing-machines-and-accessories-trading-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Al Ain Mineral Water Co Sharjah,+971 65343412,,,,Sharjah,Industrial Area 13,Sharjah,UAE,Al Ain Mineral Water Co Sharjah,,,2147,,https://uae.arablocal.com/business/view/al-ain-mineral-water-co-sharjah,,,,,
dealers%2C-distributors-%26-manufacturers,Emirates Steel Wool Manufacturing Est,+971 25554544,,,,"Ground Floor, ESWM Building,",Musaffah,Abu Dhabi,UAE,Emirates Steel Wool Manufacturing Est,http://www.eswhome.com/web/,,2108,,https://uae.arablocal.com/business/view/emirates-steel-wool-manufacturing-est,,,,,
dealers%2C-distributors-%26-manufacturers,Masafi Mineral Water Co LLC Sharjah,+971 65420225,,,,Sharjah,Industrial Area 5,Sharjah,UAE,Masafi Mineral Water Co LLC Sharjah,,,2097,,https://uae.arablocal.com/business/view/masafi-mineral-water-co-llc-sharjah,,,,,
business-b2b,Al-Hiba Intellectual Property,+971 42547700,,,,"Floor #1, Office #109,",Hor Al Anz East,Dubai,UAE,Al-Hiba Intellectual Property,,,1495,,https://uae.arablocal.com/business/view/al-hiba-intellectual-property,,,,,
dealers%2C-distributors-%26-manufacturers,Gulf Carpet International FZE Jebel Ali Dubai,+971 48812654,,,,"Jebel Ali,",Jebel Ali,Dubai,UAE,Gulf Carpet International FZE Jebel Ali Dubai,,,2068,,https://uae.arablocal.com/business/view/gulf-carpet-international-fze-jebel-ali-dubai,,,,,
dealers%2C-distributors-%26-manufacturers,Dawn Mineral Water Co,+971 67485222,,,,"Al Jurf,",Al Jurf,Ajman,UAE,Dawn Mineral Water Co,,,1881,,https://uae.arablocal.com/business/view/dawn-mineral-water-co,,,,,
business-b2b,Bank Saderat Iran Sharjah Branch,+971 65681121,+971 65682070,,rofc@bsi.co.ae,Al Gharb - Sharjah - United Arab Emirates,Al Gharb,Sharjah,UAE,"Bank Saderat Iran was established in 1952 with the main objective to provide efficient and modern banking and is well reputed for the excellent services it is offering to customers throughout the world. Since the inception, BSI has expanded its network vigorously and established about 3400 branches in Iran and abroad. With over 32000 employees, the Bank has one of the largest Banking Network in Iran and the Middle East. BSI with its competent and innovative Management has used its extensive m...",http://www.banksaderat.ae/,,1932,46035555,https://uae.arablocal.com/business/view/bank-saderat-iran-sharjah-branch,,,,,
dealers%2C-distributors-%26-manufacturers,Hatta Mineral Water Co,+971 48523424,,,,Dubai,Hatta,Dubai,UAE,Hatta Mineral Water Co,,,1870,,https://uae.arablocal.com/business/view/hatta-mineral-water-co,,,,,
dealers%2C-distributors-%26-manufacturers,Al Arabi Pure Drinking Water Factory,+971 67646869,,,,Umm Al Quwain,Industrial Area,Umm Al Quwain,UAE,Al Arabi Pure Drinking Water Factory,,,1830,,https://uae.arablocal.com/business/view/al-arabi-pure-drinking-water-factory,,,,,
business-b2b,Al Arabia Operation and Maintenance LLC,+971 42851145,,,,"Juma Al Majid Building, Al Marakech Street, Umm Ramool,",Al Rashidiya,Dubai,UAE,Al Arabia Operation and Maintenance LLC,,,1407,,https://uae.arablocal.com/business/view/al-arabia-operation-and-maintenance-llc,,,,,
business-b2b,Opensooq,+971 44489205,,,,DIC - Bldg 02 - Floor 1 - 121,Dubai Internet City,Dubai,UAE,"OpenSooq is the largest marketplace in MENA with over 12 million downloads. Buy and sell your car, mobile phone, home furniture, or any other item, find a place to live or find your dream job while in the comfort of your home. All of this is for free, without commission and just a few clicks away!",http://ae.opensooq.com,,1400,,https://uae.arablocal.com/business/view/opensooq,,,,,
business-b2b,Al Arab and Asia Oil Fields Services LLC,+971 65615711,,,,Sharjah,Umm Altaraffa,Sharjah,UAE,Al Arab and Asia Oil Fields Services LLC,,,1383,,https://uae.arablocal.com/business/view/al-arab-and-asia-oil-fields-services-llc,,,,,
business-b2b,Dumarques Llc,+971 2211425,,,,Box No. 5899,Dubai Others,Dubai,UAE,"DUMARQUES LLC is located in Dubai, UAE. Company is working in Trading business activities.",,,1390,,https://uae.arablocal.com/business/view/dumarques--llc,,,,,
business-b2b,Flex Facility Management LLC,+971 42205999,,,,"Office # 124, 1st Floor, Al Fahad Building # 4, Damascus Street, Al Qusais Ind. Second,",Al Qusais,Dubai,UAE,Flex Facility Management LLC,,,1326,,https://uae.arablocal.com/business/view/flex-facility-management-llc,,,,,
business-b2b,Binghatti Holding Limited,+971 43863538,,,,"Level 1, Gate Village 6, Office 8 and 9, 312th Road,",Dubai International Financial Centre,Dubai,UAE,Binghatti Holding Limited,,,1360,,https://uae.arablocal.com/business/view/binghatti-holding-limited,,,,,
business-b2b,Shuraa Business Setup Services,+971 44081900,+971 43510077,+971 50 777555,info@shuraa.com,"Sheikh Zayed Road, Office 501, 5th floor, Aspin Commercial Tower, Dubai, UAE",Sheikh Zayed Road,Dubai,UAE,"Shuraa Business Setup is a leading business setup company in Dubai, offering consultation and company formation services all over the UAE. Established in 2001, Shuraa is an organization which encompasses a complete range of business setup services including trade licensing, PRO service, company management and establishing business centers and more. We are a renowned name in the sector of business consultation and are known for providing complete solutions to our clients for setting up busines...",http://www.shuraa.com/,,1395,,https://uae.arablocal.com/business/view/shuraa-business-setup-services,https://www.facebook.com/shuraabusinesssetup/,https://www.instagram.com/shuraabusinesssetup/,https://www.linkedin.com/company/shuraabusinesssetup,https://twitter.com/shuraabusiness,https://www.youtube.com/c/ShuraaBusinessSetup
